# ASKED: Jump | Kamai AI | G2 | EULER | Figaro Immobilier | Trimble SketchUp | AppFolio Realm-X | Three.js 3D Viewer | CivilQuants | Wizerr | Yardi Virtuoso | Parallel | Yardi Matrix | Verisk Underwriting Intelligence | Verisk XactRestore | Trackunit IrisX | Entropia | Switch | DappleOS | NAVI Protocol | MANDA | IQLand (Official) | BrokerIA Imoveis | Spot2 | Autodesk Fusion | OpenSTAAD MCP Server | Spendify | Brex | PayPal | Rho | Allowance | Spendflo | Mesh | Affinity | Pagos | Qonto | Square | Plaid Developer Tools | Airwallex Developer | GovTribe | GoCardless | Grasshopper Bank | Razorpay | Paytm Payment Gateway | Privacy.com | Embat | Flanks Aggregate | Lili | Monk | Perk | Revolut X
G2	df731661-86d2-48e9-ac51-bdeceb265948	0	browse_competitive_intelligence,browse_product_buyer_intent,list_categories,list_my_products,list_product_reviews,list_products,show_category,show_product,+1 more
Trimble SketchUp	b982ecd1-ee51-45f0-99d9-9330a0dd8b0c	0	build_model,get_docs,save_model
Three.js 3D Viewer	471ca2be-244d-4d9a-955a-3cdbcf76a12b	0	
EULER	5070225d-6c89-4bcc-92f9-e28184b0648d	0	ping,list_accounts,partners,partner_directory_search,partner_artifacts,referrals,submit_referral,company_deals,+12 more
AppFolio Realm-X	7ee5e27a-c9cf-49bd-9cdc-324310605cfe	0	chat
Clerk	48a3eb31-a881-4d52-b179-1af31624356a	1	clerk_sdk_snippet,list_clerk_sdk_snippets
Lucid	0cce5c8c-7590-41d0-abbe-aa5c64961ac0	0	search,fetch,lucid_create_document_share_link,share_document_with_collaborators,lucid_create_org_chart,lucid_create_diagram_from_specification,lucid_create_mind_map,lucid_create_sequence_diagram,+3 more
Yardi Virtuoso	01953ddd-4139-40c5-bbf9-47c1e2499623	0	rfm_connectai_create_work_order,rfm_connectai_search_work_orders,rfm_workorder_mark_work_order_as_complete,vn_mcpframework_get_autocomplete,vn_mcpframework_list_autocomplete_types
Yardi Matrix	2b245db2-8a73-491a-9849-8f44b9ce9488	0	get_dataset_summary,validate_data_quality,get_schema_info,get_query_guidance,search_data_types,get_property_ids,search_properties,search_by_owner,+25 more
Verisk Underwriting Intelligence	5268a4af-f0f3-4b6c-a3ad-2833920399aa	0	iso_losscost_activity_get,iso_losscost_experienceindex_get,iso_losscost_indications_get,iso_visualizer_skill_include
