# ASKED: PubMed | bioRxiv | Clinical Trials | ChEMBL | SNOMED CT Terminology | Amass Connector | KORE | Consensus | Open Targets | Scholar Gateway | Elicit | Scite | Boltz API | ICD-10 Codes | Helix GenoSphere | NPI Registry | Inductive Bio | Atomscale | LatchBio | Synapse.org | AdisInsight | Synthesize Bio | EDEN by Basecamp Research | Virtual Fly Brain | alphaXiv | CMS Coverage | Medidata | Owkin | Wolfram | Turquoise | Revvity Signals AI | SandboxAQ | Enrichr MCP Server | ToolUniverse | Scholar Sidekick | 10x Genomics Cloud | Syncly Social | Attribution MCP | Moz Local | OpenRush | Viberate music data | Channel3 MCP | Semrush | Ahrefs | Sociality.io | Windsor.ai | Sellerise | Watching That | Adobe Experience Manager | Helium 10 | Adobe Marketing Agent | Nexoya | Meltwater | Is It Legit by M8ven | Conversion | Profound | Motion Creative Analytics | AutoDS — Dropshipping Product Research & Store Automation | Evarist | Triple Whale
Consensus	65247229-f0c7-49df-9044-fcbb8b3894c6	0	search
PubMed	81cc5080-a204-4aa1-a694-fa868a3c8721	1	search_articles,get_article_metadata,find_related_articles,lookup_article_by_citation,convert_article_ids,get_full_text_article,get_copyright_status
SNOMED CT Terminology	b07954c3-84df-4843-b861-6229435ce9e3	1	fhir_metadata,list_terminologies,server_capabilities,server_health,snomed_expand,snomed_get_ancestors,snomed_get_children,snomed_get_descendants,+7 more
Clinical Trials	c1754944-3ad1-49ab-bec5-9aeae3a6a9a3	1	get_trial_details,search_by_eligibility,analyze_endpoints,search_investigators,search_trials,search_by_sponsor
bioRxiv	7f750eb6-c3cb-47d7-9269-d35c43fe9925	1	search_biorxiv_publications,search_by_funder,get_categories,get_preprint,search_published_articles,search_publisher_articles,search_preprints,get_content_statistics
ChEMBL	711ccc94-754b-4659-903d-d61b29dd781e	1	get_admet,get_bioactivity,compound_search,drug_search,get_mechanism,target_search
Medidata	2011b8ca-e6e5-4eed-b954-2249e521a3a9	0	search_support_documentation,get_ranked_sites,get_supported_disease_areas
CData Connect AI	9df925ce-a2fc-42f1-93dd-748516052caf	0	getTables,getSchemas,getProcedures,getProcedureParameters,getPrimaryKeys,getIndexes,getImportedKeys,getExportedKeys,+4 more
Open Targets	097ab77c-338a-421c-8ba7-3960c928a540	1	get_open_targets_graphql_schema,search_entities,query_open_targets_graphql,batch_query_open_targets_graphql
Scholar Gateway	ff091334-0f12-4d0e-a973-c00467dd3818	0	Semantic Search
ICD-10 Codes	bd8c051d-df35-44c0-a8b8-084b700e1f21	1	get_hierarchy,get_by_category,get_by_body_system,lookup_code,search_diagnosis_by_code,search_diagnosis_by_description,search_procedure_by_code,search_procedure_by_description,+1 more
Elicit	1287875c-308f-4a61-9ebf-4a0201ef214f	0	search_papers,search_trials,create_report,list_reports,get_report
Scite	f65118b4-06cb-468a-b2c7-f203ae7b54ea	0	search_literature
NPI Registry	e3b3e96f-6b4d-468d-a4b6-89f484b7e21c	1	npi_lookup,npi_search,npi_validate
Boltz API	8c1da671-b40e-465b-9bc4-bff40398221f	0	boltz_estimate_protein_screen,boltz_estimate_small_molecule_screen,boltz_estimate_structure_and_binding,boltz_get_guidance,boltz_get_job_status,boltz_get_screen_results,boltz_get_structure_and_binding_prediction,boltz_start_protein_screen,+2 more
Helix GenoSphere	cc609c18-f6f5-44a0-ac77-6150b9d7b439	0	get_variant_frequency,check_gene_availability,get_dataset_overview,search_concepts,get_patient_count
Replit	b952bcd7-554a-460e-9c8a-a81074f9d430	0	create_app_from_prompt,resolve_app_by_name,update_app_using_prompt,ask_question,import-claude-design-from-url
item	f3c7ae42-8124-4037-9937-838e6ce97081	0	ask_item_assistant,search_objects,get_object,list_object_types,get_object_schema,create_object,update_object,delete_object,+14 more
Synapse.org	81cc5080-a204-4aa1-a694-fa868a3c8719	0	get_entity,get_entity_annotations,get_entity_provenance,get_entity_children,search_synapse
AdisInsight	f73a5ee3-2b26-451d-8cb3-93bc451ac0fd	0	search_drugs,get_drug,search_trials,get_trial,search_drug_companies,search_trial_companies,generate_chart
LatchBio	a00dcc51-4d67-4d8d-a411-2ab9f78244fd	0	list_files,get_file,list_workflows,get_workflow_schema,launch_workflow,list_executions,get_execution,get_task_logs,+1 more
Inductive Bio	b3dd180f-5722-4194-af20-b253347d4f7b	0	list_available_models,predict_properties
EDEN by Basecamp Research	a93abec3-44cb-47e2-a35f-ab87ba8e4a86	0	create_dataset_upload,delete_dataset,generate_antimicrobial_peptides,list_datasets,predict_immunogenicity,create_dataset_download
Synthesize Bio	ef243b27-ec39-440b-8bb2-c407871c3bc6	0	resolve_sample_metadata,analyze_gene_expression,get_analysis_results,get_saved_analysis_report,annotate_genes,get_counts_data_url
PlanetScale	97efeba5-ffd8-4b9c-a1d9-35978d0fdb9f	0	planetscale_list_organizations,planetscale_list_databases,planetscale_list_branches,planetscale_get_organization,planetscale_get_database,planetscale_get_branch,planetscale_get_branch_schema,planetscale_execute_read_query,+7 more
Natoma	1e18ff95-3f46-4285-98e5-0bb6021d06df	0	atlassianUserInfo,getJiraIssue,editJiraIssue,lookupJiraAccountId,addCommentToJiraIssue,list-collections,list-databases,collection-indexes,+12 more
CMS Coverage	57dd8e8a-f030-4bb7-a9ed-4098933bd70b	1	get_contractors,get_ncd,sad_exclusion_list,search_articles,search_lcds,search_nca_cals,search_ncds,whats_new_national
